instance_name,rigidity
plastic_box_6_1,0.1397039360065205
bowl_8_1,0.193186286792516
cup_10_1,0.1002437749938948
tray_7_5,0.347984468621844
to_go_cup_1_1,0.05319115682392733
ball_6_5,0.1948420896635383
plate_3_6,0.3679601907954563
to_go_cup_6_6,0.07576021843109915
bowl_8_10,0.2265613213864857
book_5_7,0.7579965637219839
cup_7_9,0.06108345210418947
paper_box_6_4,0.2597837719865186
paper_box_8_6,0.2580551797716678
metal_box_5_4,0.1550267982033255
paper_box_6_10,0.2779036021950757
bowl_7_4,0.118925415221253
book_1_2,0.1465800543815559
tray_1_1,0.3281068916163025
ball_2_1,0.2011966135420475
tray_1_10,0.2630788101721958
to_go_cup_1_4,0.0462427818687698
plate_1_3,0.6441839972876615
metal_box_4_4,0.1480220640574667
bowl_2_2,0.1073464883146777
sponge_3_4,0.5046142284812043
to_go_cup_5_10,0.1162474976485855
metal_box_7_8,0.05673593277357179
plastic_box_3_1,0.04227103348058678
bowl_2_8,0.1462360563125735
tray_10_8,0.2680061753644616
ball_10_3,0.383965616810712
cup_1_7,0.05915348061662764
sponge_9_4,0.2937944271234814
cup_4_7,0.06759823637179745
to_go_cup_3_6,0.05682295583767642
sponge_4_2,0.5269216887834788
book_2_7,0.2539690461480328
book_10_4,0.2257606069564372
plate_10_4,0.2591145070340077
metal_box_3_4,0.2035441150047124
tray_8_2,0.574839291507634
to_go_cup_8_6,0.05135143199918359
plate_10_8,0.3378828781352315
plastic_box_5_8,0.1589117504973905
metal_box_8_6,0.2006299488908763
book_6_6,0.3494218395825983
tray_5_4,0.3892631982372534
plate_8_5,0.1559415120620701
book_7_9,0.3354099160389357
paper_box_2_1,0.0191360472675285
cup_7_10,0.05979093299892713
plate_6_9,0.2808152093712787
bowl_2_5,0.1092858845399777
paper_box_9_3,0.01910169550633284
plastic_box_4_8,0.104424469114585
to_go_cup_3_9,0.05551670321116239
cup_2_9,0.09769344264454376
plate_9_9,0.1991771727463416
sponge_1_2,0.6515759474949182
paper_box_5_8,0.185072037631383
bowl_2_7,0.1459964299243756
tray_1_6,0.4240582796676087
paper_box_8_5,0.2410592257450754
book_10_7,0.2248732959644041
tray_4_10,0.3778278352223372
paper_box_7_5,0.4320730480573658
cup_8_6,0.05135143199918359
metal_box_1_1,0.1517912493876955
ball_3_8,0.3290996989703213
ball_2_7,0.2389717756521592
cup_3_5,0.04729418261357978
tray_5_3,0.3502386208283428
sponge_2_10,0.4065369783813724
book_10_10,0.1637424218746145
tray_9_10,0.2261846489054766
tray_9_3,0.2353131604427709
ball_10_9,0.4619327141102395
book_10_9,0.2278385342176771
plate_2_5,0.31261040792206
plastic_box_5_7,0.1578958749623962
book_5_8,0.7858088469218172
plate_1_10,0.323893473753821
ball_6_6,0.1952302679784635
plate_8_6,0.1587976334056566
ball_7_1,0.06079041336832854
plastic_box_1_4,0.09075525273282364
book_6_4,0.2813696922537544
plastic_box_7_8,0.08408864775111058
metal_box_2_8,0.1632045896418295
sponge_5_10,0.5699767270439975
to_go_cup_5_1,0.09920707377041772
to_go_cup_10_10,0.0963391675207126
metal_box_9_1,0.157691108789079
to_go_cup_2_5,0.1049616299813038
tray_6_1,0.3767754521082975
ball_8_10,0.2551578462140088
sponge_9_8,0.3051504228018927
ball_3_6,0.3157241321166036
book_2_4,0.2069910958293227
to_go_cup_3_5,0.04729418261357978
to_go_cup_7_6,0.04475850808037168
cup_1_10,0.06281027320057053
plate_9_1,0.2382772640857624
bowl_6_10,0.1715095113508619
book_3_6,0.1636536750260252
tray_9_2,0.5810571332048854
plastic_box_7_10,0.06348392214814202
metal_box_4_9,0.1509006334523937
plastic_box_8_8,0.2071100996781475
tray_2_6,0.4932800630701958
paper_box_1_10,0.4709572785531486
sponge_8_10,0.4698341958504433
bowl_4_3,0.08584884994754094
plastic_box_7_9,0.07422096890365036
plate_9_3,0.1490934710747313
to_go_cup_10_2,0.1086240395093767
bowl_7_2,0.1244846547555186
book_3_1,0.1557634252329856
cup_1_4,0.08667311559721502
plate_5_10,0.4089938102327836
bowl_7_1,0.1239556177188986
ball_10_7,0.4645074579771621
bowl_3_9,0.1672587059512831
sponge_5_8,0.5382377305993373
ball_10_4,0.3891043822973426
paper_box_5_7,0.1829084178167119
plastic_box_1_5,0.09105742138937642
sponge_10_5,0.8696319904499188
cup_9_6,0.1004662787854055
bowl_4_2,0.09324067424431567
book_2_3,0.2937288901859817
paper_box_6_9,0.2221091101791271
cup_6_5,0.07609985434360766
metal_box_10_1,0.1653038311636924
book_1_1,0.280735654408948
ball_8_6,0.2505337255301378
paper_box_2_4,0.0194011894235933
paper_box_3_3,0.202957073525167
sponge_3_1,0.4254983369808747
tray_2_1,0.3569953942924192
cup_4_5,0.07153926368937066
plastic_box_5_5,0.1665037373020732
plastic_box_1_10,0.09108572025287386
book_9_3,0.2412405148978769
to_go_cup_6_9,0.077538990862073
bowl_9_1,0.0674771886818831
tray_1_4,0.2494045307963545
metal_box_8_4,0.1810255984358311
plate_10_3,0.2358440024552117
paper_box_5_6,0.1432492220047522
cup_4_3,0.06724969801812411
paper_box_4_10,0.1708395017060357
metal_box_6_5,0.3109031696486128
paper_box_10_5,0.20813226919475
cup_6_1,0.07427283407531052
to_go_cup_6_8,0.07886313838028411
cup_10_10,0.09424585810921558
paper_box_4_3,0.1611316131549823
plastic_box_2_2,0.1882336454122288
metal_box_10_8,0.22005554451664
cup_10_6,0.1151351046277436
ball_5_4,0.2999396673854445
plastic_box_10_3,0.4709515967239498
plate_2_4,0.2455076181524773
ball_3_2,0.3291718583948373
book_7_7,0.3820162040554365
ball_8_9,0.2461222860018318
paper_box_3_6,0.2175515301287404
plastic_box_6_9,0.1390858962611292
tray_6_4,0.4224753593008046
book_1_3,0.1639467044163366
ball_3_3,0.318113556068961
plastic_box_10_10,0.4742523872211157
plate_6_2,0.2898306204650039
cup_6_4,0.07587931441227566
cup_4_9,0.06919278928643699
tray_9_4,0.2181420678383569
to_go_cup_3_1,0.04564061464103213
tray_2_8,0.3542043415598186
plate_4_6,0.2704900283507983
tray_3_3,0.2844504352757973
ball_8_8,0.2363707197087567
cup_6_3,0.07427610798383015
paper_box_6_3,0.2202729836890712
bowl_8_4,0.1976967507997893
plastic_box_7_5,0.09016940773716502
metal_box_1_3,0.1565293988085049
plastic_box_4_7,0.157188748001119
metal_box_2_4,0.19579602512693
to_go_cup_7_9,0.04545162432001738
ball_5_2,0.2834481552889916
plate_3_4,0.3069353275428137
plastic_box_4_6,0.1569094142869217
ball_2_6,0.2498931275843809
to_go_cup_4_6,0.07162207495117263
tray_10_3,0.245872788202654
sponge_7_10,0.7527688779888632
cup_2_10,0.1058538622560085
paper_box_8_10,0.2932063895680713
paper_box_9_2,0.01969662542688038
to_go_cup_4_9,0.06919278928643699
plate_2_6,0.2929995875821456
bowl_7_6,0.1196884536774617
cup_1_2,0.0639905918154214
sponge_5_3,0.4922165957587875
paper_box_1_6,0.4543086273125172
book_5_2,0.6665563028022327
to_go_cup_2_3,0.06107135394392563
ball_5_1,0.241835005100824
cup_10_4,0.07522099490431224
book_1_4,0.1961426457012014
paper_box_7_4,0.3122027338996222
to_go_cup_7_2,0.04409216410768842
paper_box_6_6,0.1917018949595951
bowl_1_2,0.1041185309417631
paper_box_4_5,0.1563124441478999
tray_10_4,0.2663889462950779
metal_box_2_7,0.1219278104565964
sponge_10_10,0.8963459724308576
cup_4_10,0.06960699475376834
metal_box_2_5,0.1232553960189978
ball_7_7,0.07975884093340925
sponge_2_1,0.4010858794475486
ball_4_5,0.3951092766060588
bowl_9_10,0.08623683009239881
paper_box_7_1,0.2687358842439025
sponge_3_6,0.4375434975706103
paper_box_7_2,0.2704603111445713
metal_box_8_10,0.2559913151584078
tray_7_9,0.4296711879007874
ball_4_10,0.3564726867027003
cup_7_8,0.06086991062858243
tray_5_5,0.3537414536755514
plate_2_9,0.292076252397545
book_6_7,0.3586546171401424
to_go_cup_3_4,0.04809141152556073
metal_box_10_10,0.1867757478397755
metal_box_9_9,0.1119463528394381
plastic_box_9_3,0.1628538858288228
bowl_2_4,0.1228085496782787
tray_6_5,0.3788500694615273
book_3_8,0.2974764687334884
ball_5_6,0.2646006945747933
plastic_box_1_3,0.08997509370133532
sponge_5_4,0.5581832090583616
plastic_box_2_4,0.2067135021560134
to_go_cup_4_7,0.06759823637179745
book_10_3,0.2227058135215154
sponge_5_2,0.6131250959987096
cup_7_7,0.05738816544405664
tray_10_10,0.1770298043271967
paper_box_7_10,0.171224579193323
plastic_box_9_6,0.1576552728706899
tray_8_8,0.433753447064234
cup_8_10,0.04808223379702407
book_5_6,0.4750765917814505
bowl_6_2,0.1445659395272317
plate_7_7,0.6134308407587931
plastic_box_5_6,0.2116565748872443
to_go_cup_8_3,0.05386874217789191
metal_box_5_9,0.1705008394352003
bowl_3_1,0.1213454125748668
plate_4_4,0.3741081040749443
cup_6_10,0.07824075720607825
tray_7_2,0.2057901459568533
book_2_8,0.2962609345402191
cup_3_7,0.05791430859351235
metal_box_4_2,0.1517136826921134
plate_6_10,0.2764996638152561
ball_8_3,0.2298393625442398
to_go_cup_9_1,0.08820498911756217
ball_6_7,0.1991642534161059
cup_2_3,0.1017020854715949
plastic_box_3_4,0.03470311484204273
sponge_9_6,0.2628598064532446
plate_9_10,0.1409455479659159
bowl_1_9,0.1562990091243088
ball_8_1,0.2393472455056089
paper_box_9_4,0.01953804896834093
plastic_box_5_2,0.1530245925356175
